ASSOC_ID,FEATURE,DRUG_ID,DRUG_NAME,DRUG_TARGET,N_FEATURE_neg,N_FEATURE_pos,FEATURE_pos_logIC50_MEAN,FEATURE_neg_logIC50_MEAN,FEATURE_delta_MEAN_IC50,FEATURE_IC50_effect_size,FEATURE_neg_Glass_delta,FEATURE_pos_Glass_delta,FEATURE_neg_IC50_sd,FEATURE_pos_IC50_sd,FEATURE_IC50_T_pval,ANOVA_FEATURE_pval,ANOVA_TISSUE_pval,ANOVA_MSI_pval,ANOVA_MEDIA_pval,ANOVA_FEATURE_FDR
11,Oklahoma,4,propvalue,Hijacking,1064,5,130442100.0,386894.4070488722,130055205.59295113,7.142216196934611,36.13694139447114,0.4460670896042923,3598954.4376007775,291559742.07450175,1.959914738283916e-51,1.959914738287222e-51,,,,2.792860779399118e-47
12,Anti-Government extremists,4,propvalue,Hijacking,1064,5,130419940.6,386998.5395676692,130032942.06043233,7.140702753307652,36.130828351732035,0.4459717955983908,3598947.1593224304,291572120.353392,2.0473017319934903e-51,2.0473017319969102e-51,,,,2.792860779399118e-47
13,Airports & Aircraft,1,nkill,Hijacking,3304,59,57.898305084745765,0.4539951573849879,57.44430992736078,1.7033307326518796,16.0408883817798,0.22500821525764095,3.581117738629081,255.29872258924135,1.453718852479615e-37,1.4537188524805533e-37,,,,1.830567508854358e-33
14,Airports & Aircraft,2,nkillus,Hijacking,2061,31,95.12903225806451,0.2814167879670063,94.84761547009751,2.352518119735798,24.16530567382096,0.28317728193043973,3.924949957196235,334.94076510486485,3.222584905967634e-37,3.2225849059662357e-37,,,,3.7681224936190915e-33
15,Airports & Aircraft,5,nwound,Hijacking,3276,59,296.6779661016949,1.2292429792429793,295.4487231224519,1.4912882184151586,16.102480820269857,0.19755851496495372,18.34802515339997,1495.4998177368543,2.460234373809884e-29,2.4602343738134673e-29,,,,2.6849357799550974e-25
16,Oklahoma,6,nwoundus,Hijacking,2057,11,61.54545454545455,0.9504132231404959,60.59504132231405,2.7678895172081663,3.521943064952566,0.31020880007620744,17.205003091987848,195.33630673091147,1.2618200539066667e-19,1.2618200539075832e-19,,,,1.290999642654196e-15
17,Explosives,3,success,Hijacking,1890,1566,77.77777777777777,88.67724867724868,-10.899470899470913,0.29852585894757366,0.34388117612575414,0.26208683115015075,31.695456617506387,41.58725126187876,3.693049249728263e-18,3.693049249729353e-18,,,,3.556189189298206e-14
18,Melee,1,nkill,Hijacking,3263,100,30.81,0.5623659209316579,30.24763407906834,0.8851100900567068,4.410100073539249,0.15496736257601407,6.858718299966745,195.18712570352596,4.352848741974579e-18,4.352848741976196e-18,,,,3.958674105897241e-14
19,The Justice Department,3,success,Hijacking,3441,15,6.666666666666667,84.07439697762278,-77.40773031095611,2.1173072894480556,2.115151088435661,2.9979885036204807,36.596785323835135,25.819888974716115,3.8671704381724126e-16,3.8671704381692587e-16,,,,3.331872635412145e-12
20,Melee,5,nwound,Hijacking,3235,100,166.37,1.5128284389489954,164.85717156105102,0.8245228477829903,6.929096183102122,0.14308915450144075,23.792016621602915,1152.1290494409282,6.459558995257226e-16,6.459558995263482e-16,,,,5.28714903762316e-12
