ASSOC_ID,FEATURE,DRUG_ID,DRUG_NAME,DRUG_TARGET,N_FEATURE_neg,N_FEATURE_pos,FEATURE_pos_logIC50_MEAN,FEATURE_neg_logIC50_MEAN,FEATURE_delta_MEAN_IC50,FEATURE_IC50_effect_size,FEATURE_neg_Glass_delta,FEATURE_pos_Glass_delta,FEATURE_neg_IC50_sd,FEATURE_pos_IC50_sd,FEATURE_IC50_T_pval,ANOVA_FEATURE_pval,ANOVA_TISSUE_pval,ANOVA_MSI_pval,ANOVA_MEDIA_pval,ANOVA_FEATURE_FDR
1,United States,2,nkillus,Hijacking,4233,21,0.2857142857142857,0.0009449562957713206,0.2847693294185144,5.7909847979854225,9.267046411446946,0.5079616113100266,0.030729243900921698,0.560611910581388,4.506950891543769e-143,4.506950891545561e-143,,,,6.967746078329437e-138
2,Riyadus-Salikhin Reconnaissance and Sabotage Battalion of Chechen Martyrs,5,nwound,Hijacking,4882,10,105.2,2.251741089717329,102.94825891028268,7.331300850212005,10.077555285368792,0.4579295970862882,10.215598525145204,224.81241563183787,1.1002412329820152e-112,1.1002412329859198e-112,,,,8.504864730981159e-108
3,North Ossetia-Alania (Republic),5,nwound,Hijacking,4879,13,79.38461538461539,2.2572248411559745,77.12739054345941,5.41271110910594,7.421824825067186,0.39134951376896393,10.39197129565251,197.08058354454002,1.5478074369074068e-81,1.5478074369085166e-81,,,,7.976367658201889e-77
4,Federation of Bosnia and Herzegovina,2,nkillus,Hijacking,4241,13,0.23076923076923078,0.0016505541145956143,0.22911867665463517,4.4452083068504225,4.976237627232536,0.5224709691057012,0.046042551384760995,0.4385290096535146,5.117797338575293e-56,5.117797338581089e-56,,,,1.9780286713615908e-51
5,Assassination,3,success,Hijacking,4730,414,61.35265700483092,88.43551797040169,-27.082860965570774,0.805070585498974,0.8467830810919597,0.5555112863746685,31.983233451767095,48.75303460046093,2.4123415252807337e-54,2.4123415252917004e-54,,,,7.458959996201937e-50
6,Hostage Taking (Barricade Incident),1,nkill,Hijacking,4957,21,32.333333333333336,1.3588864232398628,30.974446910093473,3.3301641289141477,4.0501132620081846,0.36940803348250145,7.64779770497956,83.84887198605199,3.217295448757439e-51,3.217295448782816e-51,,,,8.289897939697056e-47
7,Tourists,2,nkillus,Hijacking,4247,7,0.2857142857142857,0.0018836825994819873,0.28383060311480374,5.478307287992924,6.545060173212204,0.3754725951556227,0.043365621644927445,0.7559289460184545,1.964538815200898e-46,1.9645388152011477e-46,,,,4.3388242975728205e-42
8,Target type Unknown,3,success,Hijacking,5016,128,43.75,87.34051036682615,-43.59051036682615,1.2911229301536022,1.310788725462871,0.8752629345410206,33.25517645983207,49.80276057238114,2.8742115761315552e-46,2.8742115761339227e-46,,,,5.5544138708788053e-42
9,Riyadus-Salikhin Reconnaissance and Sabotage Battalion of Chechen Martyrs,1,nkill,Hijacking,4968,10,41.2,1.409621578099839,39.790378421900165,4.256973506586971,4.865978304776848,0.37264634168435173,8.177261781631584,106.77785871195915,1.5976807414083896e-40,1.5976807414177082e-40,,,,2.744460473590863e-36
10,North Ossetia-Alania (Republic),1,nkill,Hijacking,4964,14,33.285714285714285,1.3998791297340853,31.8858351559802,3.405018286699316,3.9236938368735474,0.34886776610999637,8.126483992285001,91.39805465984709,1.6345824302039778e-36,1.6345824302145152e-36,,,,2.52706443711164e-32
11,Province Unknown,6,nwoundus,Hijacking,4225,28,2.142857142857143,0.001893491124260355,2.1409636517328825,2.3657946581037566,44.03524645766346,0.18881524628379692,0.04861931802269476,11.338934190276817,4.063305174052313e-35,4.063305174043342e-35,,,,5.710790726428187e-31
12,Hostage Taking (Barricade Incident),5,nwound,Hijacking,4872,20,38.5,2.3142446633825946,36.185755336617405,2.4766089924554198,3.422911495335252,0.22316554033684663,10.571630433895645,162.1475935845585,4.5429622998002965e-28,4.542962299821186e-28,,,,5.852849762936295e-24
13,Special Purpose Islamic Regiment (SPIR),2,nkillus,Hijacking,4251,3,0.3333333333333333,0.002117148906139732,0.3312161844271936,6.328338831570437,6.516076039282159,0.5736832597170027,0.05083061990536284,0.5773502691896258,1.4306711641075585e-27,1.4306711641085138e-27,,,,1.7013981690090482e-23
14,Group name Unknown,1,nkill,Hijacking,1641,3337,0.6053341324543002,3.287629494210847,-2.6822953617565464,0.28439741425159354,0.1652832166727489,1.4966455926774032,16.228479913162232,1.7922047643611416,5.980146622013119e-21,5.9801466220517166e-21,,,,6.603790484065682e-17
15,Airports & Aircraft,1,nkill,Hijacking,4947,31,15.935483870967742,1.399029714978775,14.536454155988967,1.5388258983075584,1.7150208661252344,0.2673270636863368,8.4759634375944,54.37703895571547,1.745107022697415e-17,1.7451070227098285e-17,,,,1.79862363807293e-13
16,Albania,4,propvalue,Hijacking,861,8,412413.375,6028.493426248548,406384.88157375145,3.0456294344751607,4.903522777179082,0.3483016788678057,82876.10765571648,1166761.1907434722,4.529610452170634e-17,4.5296104521691264e-17,,,,4.3767360994084183e-13
17,Airports & Aircraft,4,propvalue,Hijacking,866,3,666600.6666666666,7494.270023094688,659106.3966435719,4.937995991836726,5.422584394020499,0.5707746299459733,121548.38887715063,1154757.6960559015,6.06513769564187e-17,6.065137695636389e-17,,,,5.515707574972856e-13
18,Chechen Rebels,5,nwound,Hijacking,4597,295,9.396610169491526,2.0171851207309115,7.379425048760615,0.5024226407124068,0.5512949229054909,0.2630227475979249,13.385621274850156,28.05622371507321,7.74736448565642e-17,7.747364485684962e-17,,,,6.654125274927194e-13
